,user_mean
jdeNI5TTTuM6mj3HTgstRA,3.31
7YPy_LNNn63O15R-RK2lwA,5.0
OcDE055WLldCu7SEmcYpGg,3.62
0fOPM1H03gF5EJooYvkL1Q,4.14
XpSZrY_Ym8GGx7SNEd0q9g,2.85
BsPxyog2Q55Imu-5Ed-Gmg,4.3
1z5g776arNE0zf9Z_YAdvQ,3.41
IPQ6O2M9JxwvmvHpO8-NkQ,3.86
lXlt790HRJX7fIsq7aTN-Q,2.7
HtLIKSlKoKoxv86ozIIX7w,3.86
qFZkU_iO6KjU-_5BptIu9A,3.87
k6WrzYtWAyB0tquL1eCDHA,2.67
i-ws4XlBqcl9P4CLW11Gig,3.44
Oq3jMOJPcKcxde2cAqjxiw,4.38
YwYqTAVh8OmerhaRsDCHQg,3.72
Ea0QvMihI7UmWBrYUy0sYw,3.47
u5WxYdg6CIv_3UJTwS1C3w,4.25
HMdznviU6wn5T9EHGkjXsA,3.75
frm67YsEcoZRU1gIqQQj2A,3.43
K0euQLFAcKhQPZ6JxGAryg,3.57
ayQo2fUlJqvj7hYeCN-elg,3.9
Wp0fK5noASGF1-6PnKVMLA,2.25
tZL60BEoU-NVHK8OsBiN3Q,3.9
JjweKRcu8DeYTah_KHsT2g,3.69
aGVgkhy_nhNY7_9xGdNbqw,4.37
Hy8FHZmJIRP-WNMjQZqeMw,3.58
z3xOgubkCYr2qNi7IuG9Rg,4.47
rWAz-KTylKA6cfD9lEHPqQ,3.14
1S7XdhbZWR17Wy4TBsIzaw,3.78
I-KHLAejHNGLnAdU2-QOvw,3.91
YF8uJO3OOvM-dlVwoLbitA,4.06
fR6Vch-D0L6OBnLMl8f9Sg,4.13
CmYPDCzulJu1K21r8WFqPw,4.5
f01B5tRtqf3k6ak1pPSAWw,4.61
jt8jtEY1K6TD1FBzYa7HGw,3.44
161ZPpvifgOCUKsFW-TGbQ,4.25
C4qz9On5-KPmquXtQtMCdA,4.83
MzvIbg2bEeyeR9-dRF_Jzg,3.76
ODhV53XhesCBLJVfGsJGNA,3.87
HTFN1UyUsVCycqWIVgu9kQ,3.92
YnU-qgATIaFB0EZy8KpuuQ,4.0
qrpmVDaG61koJH8Taiw_Ug,4.24
g8VIu23eWi09GDfjdHrnaA,3.47
RPmD2ecegyUhzptdDXIFKw,3.8
BeMnMtlAlheThhbDi8WNug,3.29
1SLgU2qwQgU5fQLcQwpIDQ,3.37
iPuiVU0Wbq_p_i_VwrqiMg,3.77
SlCfUUr1Pa7CzzSxbMH1pw,4.23
fxiCgoph0sakobXY9ZKFqQ,3.1
eBwBjylS66qPcHs2_ajLag,3.55
ueo_kh3MeyUOZpK1AcTNZQ,4.0
xkKElmYF3nXSz9bb_u7JZA,3.95
_Q3yF9La2WmEwhWOckt24w,3.79
gW-ukHucTfVCnFCKKxPJzw,3.91
kyXK79FRxnFgNfZP3GUrGw,4.5
zLIV35n1gZ4fg6cGSRqNIA,3.67
zU-emRKpQhq0CfojpOVi2A,3.73
wo4b_NZrBfWLoPE0c_9Qng,4.16
ZqMS4ElQg-k1tQBC06h7lQ,3.62
TCnWZgGuV3oRsXb_fJmoZg,4.14
xAFks90fpabaEAp-qQKwiQ,3.74
0q87nf1yJFv0GML2J64Ttg,3.94
RCjuKSuPezW6qI3ZKgkncA,3.65
xueMNSdcJuP_C-jhUygpLA,2.79
-txH2zJSBZQHO6RWvoWXuQ,4.05
V2dNkzZOk61E-ChEOwDlxA,4.03
RJbbfty8gzR9j-_vDPE2XQ,3.36
ssVf0gnGkrC6B_wwOX34YQ,4.0
c_OXI-7pu8G229FgK8dwpw,3.75
B_XGRkJ5rqP3oDHoPt2fjw,4.17
fl6oI21uXoxVMwfR6lFanQ,4.08
SgqMqHZh37U_g9WgF9jY6w,4.62
QhuESGhOQWnKqwlSrISm8A,3.66
-l-FgTufv4eRX-Zya2sdtQ,3.38
FWOMdItlF6t4eiN3U5DImw,3.79
TLj3XaclA7V4ldJ5yNP-9Q,3.39
PZc3S5ql5-VzEZm9TuyCpg,4.3
WG4_lXNVM2cnXYgQRrtgUA,4.67
tlSSQwfHYJany7wPoTH46A,3.37
ELFrdF9n7Av2s9fjG3jzpg,3.97
AdEy5KAIlMAy8xHyuMQCFg,3.7
muVxoIDJqy5KMT_PjODrpA,3.89
O_pPqlu_cOJk8NFOjnHdeg,4.44
WPjR6viRLglxD_BMztch2g,3.31
Z7k2c3J8VSqCHpiqJnEgIg,3.59
Fg4THvQ5qrQx6-c89SLLuA,4.6
H9B6YKP8K9TMIAiHX0JYOw,3.0
RQCIeawLXYpjJxYVts7DDw,3.56
hnirQYfI4cjrzSMENyQTWw,3.73
3VrmfYq9WPq5eJs2zqN_jw,4.07
b8amFHFX0bHs0wPxhc5q9A,4.2
PwemCNJqvGerNZHbSSbmFA,2.97
3VNcUOix40nWglhL-BnFSg,3.69
iI7NSXGiUoY9sPdAUE8J0w,3.82
6rkICkKa9RlOMy-L8g05fw,3.15
-tjest9KLtzl_7iselznuw,4.37
xg4AdOGHFxJyWByFbG8stA,3.75
fYWIxI6kwuVqpPu1I1baWA,4.27
xPyOv6xUcywHaLEPJ4HWQA,3.67
6T8fwmZaxSJ4qjrGvlasOg,3.94
fkuZoI-8IpBzDeH9H5-muw,4.0
SsSkf4FSY7Y4tp15LofP3w,4.88
qaogVXIa3uEG8gnUZ4b2Mg,3.94
HRSzxrZnwZ2Gl9iMrbbVCQ,3.14
Y7Y58lefWfl1wsMHK5UJLQ,3.86
B7McDYDrf4R814OT3xwInQ,3.63
9VF522wucngr7m9wzXa5nw,3.12
p7dvahRPZIWL7T6pFA_0dg,3.06
rszuPsjf9vOpcqL_t2-L2g,3.64
8KBmUXP4gUoGPxNKnHLpjw,3.67
4jE1e1o6JCc1mrWhx5WiGg,5.0
ACCUr3Ydw5XyPCmoIEdnpw,3.93
S5J7zIPTS27DUdh1NaDssg,3.8
ncFbDwW5V4RfoEkhcAPfBA,4.43
5Bo1cEXkJbxIPR6mPIDIRQ,4.26
5_JuHOYNL3skhzxZzPESSQ,3.68
LUGzqMjU1p8we9ldBnzVPA,3.67
J2JfCaiaZku8HgfNceU8Rg,4.2
G3Bh03r_uWYf9aWPePn1vg,4.43
7F-DVLnGmC5hHPUVfSfxDw,4.03
rWFCaDU05dUelPe8gFtJvg,3.26
c2otsFIJHoqXI_2CfuHNzA,3.33
CEkNGnUQWGhQN60XD4E4Iw,3.72
ARe8Nr_YehB2ubsGJhZ-hg,3.86
OqisxqKDGaZwEvLm1OG4dg,4.5
8eNEP7Yj7JwfOQPwgh4Prw,4.17
Mq6B0dUVFxnmRC-Ifju9aQ,3.56
7knTjXA1lNJw7AMIIJi4YQ,3.67
4bEB0RtHqIZw83i3bTly6g,4.75
OsYh3jArm6fgozczE85ZeQ,3.7
04xW5mhSBaCzpjbcf2VSZg,3.19
9EWRL5g1FwSYqUydQgiJ_Q,1.0
oDELXd8KC0DoOYlQfazkvQ,3.5
7GC9fVWKa4a1ZmBGLH6Uww,3.63
d0j-icp2cCAn27r3ovR7Pw,4.03
Ux7a5tbceLU6anNycjwt_Q,3.65
Nof5_i8X7Brqh8u3XoFCdQ,4.58
QynSKKOsNFt_-GxVoKx19A,4.04
0CY9WLYFbVJfOMV2-B88oA,3.62
atqpfEWIjCjjcLvJBBgXEg,3.63
7jWmd57QoJnq2q4QyvVS2Q,4.01
Yy0xc7pWnQkktBI8-zTYfw,3.79
zBkv5EqgkrgT_f3oL1B4yg,3.77
VMKhjcUyFCI2vgGTooF7-Q,4.02
Aaafbip-U2aeTXbvinBLiA,3.74
34gJ_KlP3RM6jotNT6TcDQ,4.06
_rG9FJ7N6PQ5Z07Ex9QnKg,3.89
s6aZyQTXX4EzQW_Sacx2AA,4.14
uOdEsOgPW48Ky4j8U8CEcw,4.26
cb_N2blI9xsF8vaFL5Cwcg,3.15
TroANF3f2PuYeVfSItxxaw,3.78
xduo1Sh5ODv8yrmAA4janA,3.0
b2LsuXZY8QFbwK0ny1UUEg,4.09
jvwnIG5wEjdOsqkYJgN29A,3.12
51-53fVvMVBTwQQaUZSozg,3.6
YzNZNgpOy9tthDnczS_ajg,3.84
B4wLeibRXt7u8Mjet5kkog,4.89
5fPTQulecWNd_j787MFEKA,4.12
7-ly4LI9XWLXkFiM2vHxrw,3.68
tuBIHGJjff8IelNdj-3oJA,3.35
56R-8WllOzdN9aZdx8dV2A,3.34
3zP6xCGc5eSeimDfugRYAw,4.0
rd3eacwmukL0qtIlakomKA,4.33
Gq7xnJ8Ws1RKMS8EdL6B_A,4.0
11D7H-8VpOu7pKZGj4Jb8g,4.29
QP145N91uOwoacl_sOKJOA,4.12
CFM4fogEh1NX9wZmlfWN8w,3.39
mlBC3pN9GXlUUfQi1qBBZA,3.69
g9s_yIDg9uA3RufY8-cqtA,4.29
K5owfRSgd1e7ds7-Oj3GVg,4.11
VEIQIyFj-9aAykheNbma1w,3.6
eRaumxPQaxx2M3037hNg8A,4.0
xZiPsFRtUp_DB126u8qvOQ,3.47
1yWUlQIerdZ5MEcDjK-LXQ,4.19
Y31fbbttanfrS5oSMvSqkw,3.69
nYa0GRbjizzzKoVOm9-lsQ,4.06
k1DM5QGe3c_K1sOmh5lQXQ,3.86
LR1_Ac2ATT5JEEoH7nUGgA,4.75
ZXZere7_WFGPkAhAaDqsmQ,3.55
72lSH7LyIdaPzqZgA0v7Qg,3.75
UycMnvE3aNq_lbZeo5kFQg,5.0
e8Ux_b9e3OGceknRqi44WA,3.84
lczLjHO7zIhrmSlOXI3ohg,3.6
lOvgjEkecLfVJwJriEjt2w,4.0
rO3WEI9L-_deUR9-JHuNQw,3.2
MWt24-6bfv_OHLKhwMQ0Tw,4.05
_xt9upq-UIMNFFFbklranw,4.13
jYjpGZD4KKXfOd_-lWAa5Q,4.23
m4XevEYldam7jBmRXSIdSA,3.5
Ek_t82OUnerdlO0D-GVcxA,3.33
y85mqjFaXf1D7vu3gOodqg,4.33
fy64dq8l5iHNZ3cpYShjng,3.32
3RD504bNEwOmeqImRuVSsw,3.55
ToeeYjLBf95ep-buFiyMLg,4.33
nx2PS25Qe3MCEFUdO_XOtw,3.94
CZ2c7VGCAFYuJdhwsqRChQ,4.0
pI3X549nb5ASgTQX5D--1g,4.23
KnutNOkfu5t1XA8rEhiq2Q,3.23
xdhu_CZVomaGPD2qB0IQXw,3.97
MIvCXHgE_vcKz7lYS5FPvg,3.56
q9xoyA4YVf7GBjFh2pRP6w,3.67
mr2Y0MXsCbp-2-gen4ibtw,2.72
FHSaw0dCn2EmtTaupCk-uw,4.14
hPsOtW5Fdsm6yFtllGYcMg,4.81
A0r6dCcT1UZJcEkdYs4H_Q,4.07
rWDFpIYRyAC4N95zIwTzMA,3.77
fJGWSgGsvb6leJzOuE2O3Q,3.91
w58QlFxxjniSo3al8_hfZQ,3.9
KlLDE4egzf9VruPheiXHMA,3.58
1hCHgjCiQ3h7Fxj5V2c4sA,4.5
siH7vPHHz1E4Bsx8dfKPcA,4.23
LEKQ8zV9yxfPpkmRk-QK5g,4.3
y3zB8c2IUov0P8A2SMwrng,4.18
bkaMd3Fk8a7yT4tkthHDbA,4.4
yW4KOqI8fknh_REJw9yBBQ,3.59
uZ-vivMs1ShNceIqsfhBPw,3.3
7uksXo1fm_QWFSBUc62IhA,4.88
IwxFKXDokKZdiD5iUdJPgQ,3.87
kj5O3qxSmXlPIWxiD9Evdw,4.0
qh6XgAglRGxZww_h7Do5Vg,4.67
QSQeU6bDea42m6yH_pOQ8A,3.11
EdTOfyShPKmil_A-IWdTPQ,3.33
37x_Co5FP6HkPnPcVDWl2w,3.89
QDFF87mFaSCr3AUAumKdmQ,3.96
PDRWbCZa92irf8mK5X_Kig,3.75
koCnQtL67F01I-P9DbUemA,3.78
myXq7PFXkD_yfXT580SXMw,3.9
RAWy3YCE-jwfyuGvwzUaqQ,3.79
OPStKHloEOVxcBtFgkzh2A,2.58
U6Yjkk4m5Zqqc7E1Qz0EZQ,3.56
FxxYCRPcpd__yhRRmmtyMQ,3.47
UMabfgnzXe67spOSAuDSwQ,3.89
bgewCb7PvLUR1yqcHI4cEA,3.83
Qv1pqTSLvwZf0_0_9ubMzw,2.89
My9DUYlhgwARA-6JJ8_Y6Q,3.9
PhiZFPxJbWBSHJ_z5EKCpQ,3.47
khPlizt3ava1xkbtAxHQnw,4.37
LLcUC7fH4B0NzMw-mj6Awg,4.67
3NwAgpjNFe7SnYgVuGElWg,3.84
4wB03cyIrbf_jLfodNFZoQ,4.69
HWLC-qBcuFXJ0MkV8LSA-A,4.29
jB_tZ641WMpp1Hve7Jblaw,3.75
YbHL_lmvARxf0rz0WlVQPQ,3.69
H2WgvziHv_KPlbQNY_uhog,3.44
ZUERBXNzvZMGyu02wlIKZg,4.06
wJJlI-WZyIfuroOWLimYew,3.44
U2f4haSnEtcRWvBzb4k30w,2.91
Zi0h5i-ZKDI9hZQgKCyDSw,3.67
wyxxRmD3no6t0ggy3thkLQ,4.4
yETtApEyYQAmUQVOBgUjhw,2.94
u_GXHKdCfmW9FgxxkW70xA,2.78
hWgFZPKXUj0bPCfDLwZHjQ,4.0
KckzOFAk7YokMHTyqLvpIw,3.82
UFPdthvTipX6E7KEf-Stvw,3.5
ceKoQX0_IJZ6Lr9-9LGcbA,4.05
sMIOqXFpm6XuBlaokNdpAA,3.42
PDpWGp4PVts0rxK_h_2ntg,3.77
DYPvo7JQhl2-qT2OpshyTA,2.87
5S9qsoHWUcMeahMtBwuX3g,3.38
fiElz5yl1mSkse--Jhameg,4.0
PS0lCxjGNeUrKxYSdpW-Aw,3.91
_Q86NbrhbBGYcH1yqqvnuw,3.83
v26k4Bzy9GiLLlSmDk8LfA,3.75
f_tFI4AKhNUyxSAZe7YKgA,4.18
1NppMyL-2RXQvHUExIjxdA,3.52
Mmew2rqnwj8FW3qD9wsaQQ,3.96
m7vtKWpZ9wdEQ95wJxrMrg,4.08
g2D5QttnvZTX9yVzWWXYxw,3.78
JiMnOPP_hGX4DuMPzmdjnA,4.3
5q_h6Uir_bow-rDIjFfr6A,4.25
hV71EB_6WkwgUsoOEVfzjw,4.59
YQelBOcsMAgO51IarLZ-Sw,4.5
izOUjRwXReNSYtIl_AUR9w,4.03
D2hnn1UxqUD7U5dTEhM_4g,3.37
WZF-Vqg_g7zzPYTR-_xgQw,3.51
tQ5wiJ9TGUbmIqnO4-njWg,4.08
wVSGZN8d3ao4ad97kEDzYg,3.25
J-oVr0th2Y7ltPPOwy0Z8Q,3.52
dts_CTc9xACfjse8OJNQUQ,3.0
lCq45LZbHpZXD72GJ7YOXQ,3.94
i_1MnSpesXFbZMSO5UNbOQ,4.0
UuOYE5McVFfmzkZ4bRGLPA,3.2
Lra1XesEQl1kA3bEPLRiPg,3.79
h9BNKfe4thhrX1YP8nu15Q,4.0
cA80EeQ8Fcv9uMQYg_7ubg,2.37
4g0BSDfFUUPuDpJcdeqmAw,4.56
xNb8pFe99ENj8BeMsCBPcQ,3.06
lGBfVZOZdksIO8zETW0y8g,4.29
OoBojz3Vk3veS87Kk400oA,3.67
vrFuer-guQYHBgPFMJUN5A,3.45
82vsbM8ggZV4BVrtLB9s3A,4.46
8S0c4rfbPN8uVC62i48vXQ,3.34
Y_ZITL9cYCKgBgDCwUQrow,3.93
L87hrFVD-53NV8xRvoWfUw,3.72
Xz1w0h7wDI22IZKi-CnrHA,4.66
IzMeF5f2043jgDjhzNeDbg,3.94
L3HT_5LwkK6xgChRLCNpXQ,3.77
3_RjaHskXCu83x1tDhoUBA,4.29
iwWBF3nKoRMoy1sbkLJwvg,4.11
40-dPni2cbqyYZ21OHN63w,3.73
x3be6uxIqd9Dypu-o9KsKg,3.31
KJo0cru2sBJyufnGkdHgHA,3.56
vUn91MER1jV-jT4crd3pOg,3.52
GIwdJzBzacIFLHEZ81CloQ,3.27
i-irTdF9JerNf0hG64EpEg,4.32
qHGTGqVx_lCPQCg-NK9T8g,3.74
Y_nk4KhoHlkd1WRKCfIhuA,3.41
ky5-mOk8-9M-NlLr8Jh8rA,3.37
iPBdvOGcVmuSuiCEKrQoPQ,4.27
ZIF9MST0WFyxB5arAKD2NA,3.79
9kONxaUjl1Mjfj48U4nSXA,3.8
cxjTpWMPg7u5Bb9OPWqaFw,3.78
g2mozOU_F1nzpjLDY4CfzQ,3.55
acOfAooftS7jdWlhyI0CQw,3.9
H_JsAwjiGEOr_RlZmwfNsA,3.95
wAm7i46tiGxSlxwTp4shjw,4.4
TFI0Ew5F_9x6LKN8Xp5Igg,4.41
Bq4o8L-bmu58H42WM3iCqw,3.71
-dIzdAyOMVRAPmPv8imPsQ,4.67
fqo9_FD2i0T33cAQyFA3Fg,3.67
PmnXHiOiRqgjzEtYu4_46w,3.72
Fa0cKTkPhxdYi9HpcuQh8g,3.43
waD2euOMPTnTzQ0thq3H6Q,3.74
puGzwne0ytT_m0N7SLvRYA,4.0
PO1H81tZBIjRK84sWpCsVQ,3.78
xwTe8xDNEuQGUzk9peGnVQ,3.71
0dgQa81w5it1PMpGpC_L0A,3.74
3ZCXICAWIPNaIB1M_mAX1Q,5.0
BPde0dz-vM4_fZCNPRT8sA,3.58
zzQ2b-9Xu7-Tl8PNGZuspg,3.89
HaDEZSNSTNFmq6laVB6ZMQ,4.11
Dphi7UucZ8dJTVWAmFJlJg,4.06
W5sBWBiY7YUIvLq_IZmhOg,3.64
TvehcDYA85JJYCbM3sDdLA,4.06
vavNK2thEATt_5TDX5llsA,4.05
Aa17p4H5O2vVSL6YqTMtrA,4.18
W-ef8QaX8OLJVCFLD_Q-8g,4.05
lkHLJZc4FempZ4ROvr3nRg,3.47
oexyVjQSZ62qT7tpxgOcKg,3.66
cXJGa60A0T4eiiMY3OFfwg,4.14
zYVutbW7qMaa2UPYZItR1A,3.71
TGVtVYup344Y9fGy3QrjsA,4.79
kHI1UedCN7pNnYEknsmqDA,4.42
1ykGYq1ERicaZWCl5-Vi0Q,3.29
rpa5wYCeXO2kvQ92KH_HvA,4.14
IhcTLLWKS6ZiNyIX9oQQPQ,4.02
jz5yxyXO7vt8AqFwzWBx1Q,4.36
ZubK3U5PlTWy4VIQG_Wpzg,3.33
wE1NBJRLbkhFSWjfJbGEjQ,4.03
1lSFhUewKa22FwhXuVgFdw,3.97
nw6ErZJ4qR8fTopOi6t6pQ,4.44
nRNNiJkXJ4xphXypsRPefg,3.72
gvLzuWRhEyFcfF-RymhhFg,3.92
i4MKtZoii8WCSq518WvIkw,4.1
gdiQKq4c_VAiFmIhsL5tZQ,4.44
LuGNgzNcUOMKYPjBuiVKpw,4.0
CtHJ8YRU8Rnn-vEGhgoupg,2.81
re0DJDticmhO6240NfuwEA,3.37
N6CCk4JaGoXTHteqYCKcVg,4.07
OpUXG69nP4YjlEZDlkdVcQ,3.1
KzFTp00JdzuggUHaRn_uzQ,4.2
o1HQEND6cg-4SK0Z1ASBMQ,3.34
DfsrWRuuiET_-CEupb5NdA,3.0
8gX8VpBo0dnSlKkWIdhIrA,2.84
DtTuVmtooVyMnGhwPrzLww,3.58
NnIv0HrMX7XAmFHKsqSnVw,3.97
Mac3De6NAHvrkRY7FwKcxg,4.29
-OMlS6yWkYjVldNhC31wYg,3.69
y5TsYk1VTXgbNoYCWw-IPw,3.9
E-QEUlQoOhMBackv_NLfMg,5.0
qiwJjgpZ-fgGYFU0Ndh8Qw,4.5
pGLOZEOcFl05TE2gvBkLbg,3.11
sQTvI2N_WT5m60ZUbTMCMQ,3.77
KeMlMJ8HJIPM9wAhw3mGlQ,3.15
OYpsdMcpdCdlkknpgpFMLA,3.62
z1c8uQv7tfgrP4-sVggbTA,3.52
jFB4m2Na8fTIhc3TAYoeYw,3.62
H6zQtJrOyOAo_RRSlL4RFA,5.0
8N481iGgsUYA1-TtESOntw,3.69
eu4EDnp3n86L5LtZGrb2EA,4.52
bKKVpwp1ERdWUl4lqc8ChA,3.76
KOig7-X_TKXrnCJYJZib5g,3.36
Up75EsxMwvYnHSxUrlDxeA,3.95
0bNXP9quoJEgyVZu9ipGgQ,3.34
iC_ziyx6v0FVwQRwXzmHaA,3.76
VJIwFsZ7-udXymDm2inE0Q,3.57
-la6YVHqiwf2fR8o617mBQ,4.23
fAiVqZv7P_oc5CzGMX_G9w,3.61
TzG6-nMD0nh8gATt-ZaqMg,4.48
zLZZpwBNB8hWson5dKXEtg,4.41
B1C6MjG2KzUtb7IqzjBj4Q,3.35
W_h8ZrIS6mpO4bCqdmbCZg,3.67
A-fuMPN-qH_TU-hGafTh7g,4.06
XUukBnu0NCocezQ3bGmeow,3.82
BjwXX-sChcjx2E55B_7rXg,3.72
uTyIIbOvXH_XZw7OEiTiNg,3.74
ZrERF4fGVJ2UkYUbM4Fdww,4.5
BBNiPq9HWuPAnylOfIo_qQ,3.7
sALB8-F04S9VcZMF_GkGUA,3.65
TBHbiXzo4YkE9hIBCmyJzQ,4.31
18buMk5M3IMnfwazFPka8A,3.33
RxjMkVg0oJSW9ryGbu5fBg,3.68
nYzUbD84BATuZCGCxnXsbg,2.87
VJzKauZ_3WJ6Dw0v0LWq8g,3.44
No_5ggN8OZkTEgvgaU_qAQ,4.35
VH16pzDUZ763trRZirqT5w,4.01
MNd2kbG7OYxElc6xe1xexQ,4.03
5H-TaurfaaOTEQbmF5Isvw,3.73
sfUZ9BId50LRlH0HG-48AA,3.96
QmTJzZSoCIPb3JwKAKVM3g,3.97
mAWDlmTrBCbxZftZfdJf3w,3.75
_kIJcnfJKdo_NwxN0dxZlQ,4.42
3PEaXVeyAkzgYlVTJ2HAyA,4.47
zVNc8gzdfmuDcddIX5uHhg,4.0
SJEokpwLALcY3UKqRIjU3A,4.93
hq0WUfau1Mh3GyHn8oVdNQ,3.98
t-27_YZKsk9tMbAiwQKCwQ,4.37
WgiJm9CLEg8KgihjbC8hVw,2.92
bG-r4zndr1xuon0pHbUrcg,4.0
wy8Yd_vCWDjiz9rMo4HfqA,3.77
c3yJNjz_K--z4CIpR7yhvQ,4.02
CAlxnkAuqNetlUmWtCQ_eQ,3.89
cXHugMXkvsrq5WhIGbc8jA,2.33
PNS9z4aFDbfhpIsHCfNvNg,3.98
AirVzN1BVQBmq5zY0YMNYQ,3.78
vktGo1HGeFVoIvZ1K34a_Q,3.44
0YnT3uyhdF5_1M7Hel1Klg,4.12
yzvhcpxZ56YwYLX9YQNRjQ,5.0
Ib8kGCGfUqubl0u2NNLiuQ,3.88
bcvhLHYRdcjo0MHmQnM7ZQ,3.16
CcnyFhixeLLIw8UWYdiU9g,4.22
_8KAa1lhcX0JEmDqvODwFg,3.42
umn7lF1vDsNEEkFE7ipvFA,3.55
hbe9w7UB6hvEWzbDQHYyDw,3.5
3eit3w0zDbb-z57c9P60vg,4.34
D-n6BJTGXBrhcFdp5PCFXQ,4.0
FX08eHC3TK29JEilRt5V-g,3.91
CtdGwLKodWXumk3ToyPckw,4.07
fH9OSIlijo9Obp8ZDq8rBg,3.9
xfz_Bb4RIYH7N3luWqbyHQ,3.74
6WrOT1dj6sigl_voiwQ7HA,4.2
CHLpcssTU78uh6YzrSFcJg,3.81
OxPJqrIpixmPlxyEyOwKzg,3.36
GHHJi9AuaEPCZ8vvtQG3sA,3.77
wb1kSEFZzyy5_UAbYJrEYg,4.24
kbE6ZgYaytswPn1n3fligQ,3.68
UNAhUulI9ehiEcUyrM99lQ,3.68
NrRS56Dv52m2BND-9v1qWw,4.01
pQbyx3VDl52eGR2mKd7Qag,4.65
-QT_e-7VSun5c2z85k_k5A,3.96
8EefXq-OSIKSqzyrpDNJMw,3.46
VeV02NK_4RQm_f-qNxmyPg,3.64
6khNhFYFO3KSnRAM_9YdQw,4.02
330uVLSamVfBMHDvvhAprw,2.88
C6IOtaaYdLIT5fWd7ZYIuA,3.9
iAXUAPxzKXxWMCiXLjY-ww,3.78
FHDI8M5sm6lrZXNUBZAOfA,3.84
sDmh5hby4A88czUNUFeJBQ,3.19
wBi0I2QcqZtNOh21WlBVKA,3.82
uNbB1uR4EBhmygUc3IfPAw,3.71
BLUDPZW_d2fAF0Pia28ZlA,3.72
jk_P-yYspg7uz-8xSCRdGA,4.12
93CVZEe3_HTk_GdDZOHy6A,3.71
EQgvHzBQ7eHN8Bsffy9IVQ,4.43
NybFr19eR0MCAYJmTkszYg,3.81
EScPF4SpSncPwC3bf0VW3g,3.75
9FgE70NHPgzf_c2TLpE6Zw,4.57
jTaG2Td06bP5JLsayStEHQ,3.71
5a1aiH93zMDh6xkcDI4ueQ,3.42
-3HkgwyxVPf49MXM4dT8Tw,4.36
pV7C6w6rQLYl7BS9-J8cUA,4.06
81oMXHvg9mmD1uLWLiR8kg,4.0
osSdtC3M6IzdQkHIClx6Rg,3.14
JdXzzWTmwq5gJRtO6B5hjw,3.2
wiEfzNFLpSEEGfP87PSs2Q,4.14
2BzcoI6Kiq-2RQ9EUFR5Tw,4.88
KICFDhBX25ruK_iW6gLgTA,3.63
_GVAV2LjUWEs9fGjslex_A,4.08
bIlYtJE3y0iWJLdWyN9p9g,3.65
va02uX_MvN2suVKIX_pNeA,3.44
qDBaslzhTlpzOPg7hARuzA,4.31
zsTLjlG6MLlQtWJrKal1xQ,4.11
dUrVJl5qi2CJWff7s8HJNw,3.61
ZhnXBRziSyXZHG5B3GebcA,3.3
GkWuTgewni9bzPM4HUCO-g,3.01
X8pfLhF0LABJ5LNeuowCKA,4.33
iwUN95LIaEr75TZE_JC6bg,3.81
PVIJ0S6sVxGYstpyWAUciw,3.74
pmmfUT0Mt2jKilCxmeqHVw,4.54
f-HPPzAQslph612-4iVeCQ,3.76
D-oZAfAXFBDfq_Px-IBquA,3.47
QQltfvEq-YYN7roLQarVsg,3.62
Gy9nOzH_L8NGCjrQr-ntng,4.19
cZEVW_x0NKI69Xm55tknBg,3.64
CUqtEmjVwslAXXcephcFnw,3.24
bYdUMQluPbp_zbIs_RLYDQ,3.44
ePduC-tSwrMQRjKI4Suh7Q,2.95
QVFqN0elGs9QR_C-V3klhg,2.86
S6NrF2WuiJXp9BbWEDpcHQ,4.33
gGNAr-cmCQUgA9B0QjVqAg,4.39
joLTvLmaIYW1z1MIAen2Gw,3.86
l81ILmOhky5bG7o4r3rkhQ,3.8
zLToLBt6Yc1NjDvSphbP7Q,4.29
Pmok4HCk2RcYfGY818N3-g,4.78
nIvrS2a2ztz7q9zjctsBjQ,3.86
GU6rcPRADsnXvaMFShimhQ,3.67
wHg1YkCzdZq9WBJOTRgxHQ,3.7
slAdwQk0i984K7lxzsWQGw,3.73
X5GbNXY_nNoa_vTZDD0aCA,4.03
b9XdpPlzZCVimhNb0z8CNA,4.04
WhLEj4nXKeX3UBkj35WJwA,3.25
DDad5K6GNA0sXB7N1OB6wg,3.93
A706fiQ5Z4uydScSSsQhaQ,4.14
Y1PelgD3NvDHNoFuSM4aMA,3.98
45V7-1r79DEG0HbuaKYIlg,3.85
i3bxC2dAhaftWX_5LQ54eA,3.65
YiuCu8bWN3moIhhhfvp0CA,3.77
LwbCh2rhnfaFOhzw7gE1TA,4.45
eOVVMnFC5jeAInwiG3uNEw,3.79
THYIqfnLV54VZ_v2hCfq2Q,3.51
M6kAQ2anG2c8-fcoHEC_1A,3.93
bfuVbKov5Uwcha6-l4ikFg,3.74
0nCNOQv4VV2qYcqVno5ZrA,4.14
huTDGf8mt5cfKkIcUuSSdw,4.11
mDS8rlDOcgRT3PMHGz3tug,4.11
OL-OR_j5QE_7tpo6Yh053g,3.86
DBCgOkxxF3AhSKDAqQcR7g,3.69
4xaC4c660LOb2qdVeSZfqg,3.77
kDtHLm8UUaBSletfh-Cllg,2.57
uM-Vc-yM0Gr3MJRfZPeIwA,4.09
aQQn3GztQ_gTb0QOEnxyCg,3.63
pkgYy4PBrVCT6H0sILmTvA,3.55
