,user_mean
V9GhBVkfMtQ5-Y9hQfKByQ,3.7
n6chlQCERdcs7A-VoOeoLQ,3.82
xTxoKlOIZaNoeCXbnUZTvA,3.83
4oBViNYcsWpPexC405Gh2w,3.85
U07D8HjVB7TLKq6ZMVT91A,4.8
qlBipIXCOkNERf0IOd-gGQ,3.11
zhVOlwBuEgdGlHjwgVf3Jg,3.71
WmldRvl1nKxuKM6weiO6fQ,3.86
XpejQYZqVcYGX7fYuYHzSw,3.4
bswV-wIGU9Bw4mbxSPdykg,3.72
Xe3roFVZWGe1ABkuhN9UCg,3.7
xfhHL5EJp9e8VFziPNjxWA,5.0
LVXshh7j6lDfdiPK2PAG2w,3.72
aTi0NVrcPJWbN6jAsJVcAw,3.57
chI2p-ROg2tXI2-tT2_G2A,4.08
xg4AdOGHFxJyWByFbG8stA,3.75
qQxDnjMexrsfltQV7I1mJw,3.81
EZEYk3Mf51BtQzPeGE7h7A,3.49
Ec4bUR0GF8wGVxnJkwV31A,4.38
ZhnXBRziSyXZHG5B3GebcA,3.3
v5k-__wHo2xPI25WO-dcQA,3.79
tecH3NHS-ypKzPfxSklZsg,4.79
PVIJ0S6sVxGYstpyWAUciw,3.74
UpcVov-qPEKJk6FXl3LLHA,2.9
kffxYQVQsEpF1DVlQlcGCg,4.44
j-aruJbrUGLP4ZwhQfDJHw,4.41
9SZBVZ-mxebOVa1BlWFtWw,3.73
WsJo2lfomyGzgIFmVtFgiw,4.0
Lsxn5bVFvLSARDeR0xGajg,4.0
1GL8b9uNkrk3Udq5gSIIFA,4.11
gM0sIR19KRNp7Rl5KK1mZg,3.53
77UjgOU5vayzFUCFUhykgQ,3.45
aGVgkhy_nhNY7_9xGdNbqw,4.37
KeMlMJ8HJIPM9wAhw3mGlQ,3.15
D9aj6AjCyLp-zp8fozL8aQ,3.92
GFnr-SDHXDo78b2Cnswfeg,4.18
CeEdhuga6NAu1BE46Aeodg,4.05
z0OdAENLL18A_u0yeq1kaw,4.14
40-dPni2cbqyYZ21OHN63w,3.73
K_O33ZtHPcLilRV_huFDGw,4.14
wPNIfxNRJwwnvpC1bQ_LSQ,3.33
zNvGIj1LefuBnBwCuqAGjg,3.65
uuPsnpYyL8eJ0c41d4e_8A,5.0
0gTYNejJgsBeOqMswERNeA,3.53
Gc2HgeugdfddetscYkNoOg,3.52
Udj_a2KWaxqeOHu_1FrFAg,3.95
xOLR24JjRq3nE6lW-869Ug,3.5
d95On_QNeQPr01pRNzHa5w,3.64
_h2h6TX5xhhWFIPMnpMd3g,3.8
cXJGa60A0T4eiiMY3OFfwg,4.14
of23DD-S_kl3mIup7NR9yg,4.22
t8vH6ubd-6i9DTisZaQdgg,3.25
5q_h6Uir_bow-rDIjFfr6A,4.25
69CuAnLDq_noPCVBQTNMSA,4.28
xRklnMteYalh_kWXpOh1VA,5.0
87jKjz-x7ftRgcdlQ2_PmA,2.6
R0ekUK-osGP9AoUtyrAEUw,3.85
6JwGLp3KO3WBUbhYCHg7Hw,4.0
V6rhoTCw7S6H8eHwv2M6Vg,3.83
HUVjbOg-g-qHqRa6drSE4w,3.46
izOUjRwXReNSYtIl_AUR9w,4.03
GN20gCrMHjXH7zdZ3AaAcA,3.88
EklwqiWtpD1RisEk599dqA,3.75
K2TQ1HBU51Y8i6MCDI7gLQ,3.38
M3a0CsA85GvH8W5wwIptPg,4.14
Q6FaSZpCtVv7PXECwDL1bg,3.96
xSmNIqpsbvHBf8XpPNuOsA,4.19
E-QEUlQoOhMBackv_NLfMg,5.0
3uU_6L8GnFOHTsO4I3oedg,3.0
UTt78HkUgvATBJxhXIPZJw,3.93
ve--Bm9qHhthbDymH5ku0w,3.87
GfPg4wBCFbIXIRlbnKH31A,3.93
fwIXyM_7HFRfkVQMne79AA,3.52
CjL3FtpiDzhNXTQPw0-RBw,3.79
xMl2HNZXgvzUFbX3ptonXg,2.88
SGmFDTWDo-IZ95hxMJZseg,4.85
caELu3OqZm8LkdikpmEB4w,3.65
lCq45LZbHpZXD72GJ7YOXQ,3.94
tGE2OnnPDtUJlPkb2OAOLQ,3.44
4I20VXHPK2V3pY8yTYm6sA,3.68
8RlxM-ny426eAtm-HxOQ4g,3.4
sUNkXg8-KFtCMQDV6zRzQg,4.17
Odoe2LqAPrV0TjdXxkP7Mg,4.29
o1_MQm6Ei5ghmkjAvY_0Sg,3.41
-jgGsPzZ4W2TyGh7KOwl9Q,3.68
nBFyVu9NZ9zhY49LRoULKA,3.26
JlCjjf4H8rs2_lkj7xWRZA,4.0
eQP0jA1qHQ7dnsvah_gEuw,4.26
auVkTXPmA8o3oU8barlBSw,3.82
zuoeE7GdXXlCgr995ImWfQ,3.62
-bO7P1OtJBKN3rlGpolaFA,3.55
1cuCd3RZWPRSQE8qjUwT3Q,4.0
HbJm69PEZPoFVD7bUs27NA,3.75
dEMm29V7ktNHndxwXzhPfA,3.57
96qekpUBXmq3okuznAtIAQ,4.0
-VAF4FC-WKd39_t_RV8XdA,3.8
DQURv5CKj7iRdiXyS_Eikw,4.26
1Hmk8poAzXERGSFfP-7OOg,4.6
0DT6uIuDUM30L2frlnZHtA,4.06
7jZ0AITlAwA21xruohnniQ,4.0
sM_5WWwzsKomERthYdmd7w,3.58
wJJlI-WZyIfuroOWLimYew,3.44
vTfT0q8aVgxnAhCl-CtAvg,4.5
ceKoQX0_IJZ6Lr9-9LGcbA,4.05
ftZ334GUIzawAo3RCagjOA,3.5
xBfzrzySwmogGGbNoTHAgg,3.19
x-mSKVfXouDx3qQQjMAHnQ,3.44
aAOosIA2598fl8v2mcWoWg,3.4
OixErebrunha0s5Tp_Qmgg,3.0
2xlbZgrIfb-khxurvT0QLQ,3.94
_Q3yF9La2WmEwhWOckt24w,3.79
k5X_eMJCpEW1pZrVf0my6Q,3.67
mHWPUVX_P8I1D9nXP3uj-g,3.57
c2otsFIJHoqXI_2CfuHNzA,3.33
xfz_Bb4RIYH7N3luWqbyHQ,3.74
UG0gkwl621U29BWpgSYRlg,4.38
Pc-6iaUA1hPkTZP2g4G0Hg,4.2
4ozupHULqGyO42s3zNUzOQ,4.29
1IGuHoeMAykWlWU6zFqKzQ,3.57
1wMGLaMIH7CcmJ2htS1rmw,3.53
2KNPtV5E44vAiEr5BvMkUA,3.61
vOOfEwZqXLOFDH4o83HRFA,2.47
DWYH3H49-KhUoJX7TfidaQ,4.67
GVH_iuoPc0aP3ZNYlWuKag,3.63
CjRxbxRwXYnQvfQqe1PhSw,3.74
rjsx6_pSqwl0zuiwa_tI2g,4.37
UsShQth4ThCaxi5rvxGRKA,3.96
2KyJLMY3jmASmwtnmlBuvw,4.31
c3yJNjz_K--z4CIpR7yhvQ,4.02
kDtHLm8UUaBSletfh-Cllg,2.57
vYIZMcpFFbMa157wzWbBcA,3.87
fc84xziqvCO__-XlQH6yag,4.38
OrZxA912pFB2-sAkMdoZaQ,4.25
FEUO3jHgnOZa_LfIpMIrAQ,4.36
gbSrqR-OLj6HbleayfAU0g,3.78
49lK33nuV1dVj3l2Jto8Bg,3.74
M-vZFTvTzi6KsLQFHnaRfg,2.33
i2ckIH_V0wsEDHb23a_avg,3.53
no79DWjboB4YErQbfxJ-KQ,4.0
efUcLl2QBUm4cjQ4lgf5Tg,3.3
e9HWnHUYlt9758oileaISw,3.71
ZIF9MST0WFyxB5arAKD2NA,3.79
slVCyH-xCSj4caCW5it3ag,4.04
NiP7xx83aAAae-R7nlhNWw,3.5
MbJOllFenYqRpwOCoaWXtQ,4.44
e0Rls_7QxkVcFJtUXDaA0A,3.6
d2RAl63RTdfZF7kcuKcj-g,3.94
weYT-xJwz8o7mLNWIhD6HA,3.79
R9FyRhL305takxCWbzstvg,3.71
DPo1uZzvRBUnMJnA6XMcLw,4.07
Weem0jfLYBDJlyfKXgvMpw,4.1
g9s_yIDg9uA3RufY8-cqtA,4.29
kNO6w6EIKo8u6GSykOHBLA,3.87
Py-iGXvODnHodfVXWmpaTg,3.93
IBcgZQAkTBeucmX59Pz1QQ,3.45
tY-4KKfsUG6AqA0kcvsy5w,4.14
4IxLt4QvCsJEdaNvH9QApw,3.75
lwppVF0Yqkuwt-xaEuugqw,3.84
8AT9WSphWIIC2k8lh__izA,3.95
pw-k3TMjt1ZNB2-iRVTDlQ,4.14
cykCXyNrk3Xpo5ScViqA3w,3.54
TVJP9jSapI_jVHJ89mmijA,3.71
hcpEWVuP0Kfhz1EHtU-gXg,3.63
PZUmF5V2Tf8bNGIPPbYv1A,3.43
g9Lx2D4fYM4Ld2uMO41HTg,3.7
c1DnIzJfCPKL0AUyFwEZWQ,3.0
B7McDYDrf4R814OT3xwInQ,3.63
uiur8sopp0iYRORmtj9cfw,3.53
S3Mu8tTBib4KxrxGob5icQ,3.94
DghMl81bONCh5ELnrgn4Fw,3.43
k76kzMRJ3XsH7NxBKTL6KA,4.33
k6WrzYtWAyB0tquL1eCDHA,2.67
FX08eHC3TK29JEilRt5V-g,3.91
JOh8htsRYzNEWbpBav9xTQ,3.22
iVIxU0FhVdxXtPqvBKPM7Q,3.86
YUERe73OJ_hEwBZ-AIRO9w,3.0
f3LA83yEEBMj9q92H28O7w,3.49
FWOMdItlF6t4eiN3U5DImw,3.79
X_KvVnWjOTMvUgx2hiUvcg,4.64
siH7vPHHz1E4Bsx8dfKPcA,4.23
5LU-21bimh4DgdEthvf8iQ,3.53
P1qwZrslRv9KS9vPJNXe4g,3.54
vggE8kitLHHhWeM7ZPdzpg,3.29
OqgL64SkHicaRtYpw08r9g,4.0
jXp0eFDh_LNO8JfcGlV3pw,4.22
_VhRJnEP_YcfFIerTSd7XQ,4.25
qYcGmrYI4htx3i4s7BVjgQ,3.67
GeGDZ02UfARKBRl7LqKZuA,3.49
19BunjXk7zhd811rF42U7w,3.45
tNxNMmLZmCF2A_PXcSRVLw,3.39
EXZrHtmzdtDHtH9MPNEhkw,4.97
v5UXUW1bVN7Q2OWX-lOjhA,3.0
Y0u9VblTwls46wX-w-dJrQ,3.29
GU6rcPRADsnXvaMFShimhQ,3.67
EacK6XwZjsTD6QYSIRlJ7Q,3.32
OpjFNuQiyqh9Sms5Ex8Wxg,3.76
yYVyP-zg1ts8N-YRjBU48Q,3.17
pDFfBPhbr6aiolLR9ooFtw,4.14
TeadCRl7dptX1poe6ikrNQ,4.25
S5J7zIPTS27DUdh1NaDssg,3.8
13xj6FSvYO0rZVRv5XZp4w,4.82
zGz5NI4sscO4_6YYH-qVtA,3.57
WwtPIz6yNEY2LAo0jfvHxw,4.0
UHOFZkgIvb8sn3RSPMXMSQ,4.83
-pTlFD1pbeZcyBHqjFEwKw,3.3
in8F1VdUbEe9NYvkGQ_R2w,3.37
aGuFGwngJz4E5fIyjMqrVA,4.1
ZjP38OJwq604QnBzDxVlSA,4.14
jGYO8hQ-szCcp-jh1t5eZA,4.21
YwISM44nNmOSeXdsL-qZYw,4.08
sGN7BC2Tw0_8nVntCrRNbA,3.4
woXhdtL9ds78_mz8mOY4Vg,4.18
zBkv5EqgkrgT_f3oL1B4yg,3.77
OOxLwlNadygUwL_aG8KnSQ,3.9
ZZf6vwEgfKGZN3uNquORPg,3.92
GrvldsRskqF-sx-xBN4nfQ,3.72
xcsV1sNcrZ1m-1fUAMnjgA,3.1
-z_XfbzcZYN7sxPQLNzA5A,3.06
iWh7h24DpKWFtKZGl81kxg,4.03
EtXoy2JEi6OH65_cZAr44g,4.09
bmDivXQy-KB4_dPIS9ZA8w,4.19
w7BjpPC8Qe063SH5yQL7ag,4.83
84XhBgCd2yi1OMuKp934zA,3.77
lPaYMDmJbAnv_3pmZH_inw,3.44
BenSpFjwd0aZTQ59SeDnIg,2.25
3eit3w0zDbb-z57c9P60vg,4.34
n6LeAoIuDR3NfIBEsmL_zg,3.48
0IeBFppLi9VTvUSIp_KfRA,4.33
P2kVk4cIWyK4e4h14RhK-Q,3.58
rO0FM4oPK74g9WKtBgDDig,3.79
01hiTvu2EGF4G9YIfAYkDw,3.78
AgLj_zfjlJJWf3J6aNwalQ,4.38
hwB4sfkn9oKhFcoIOj66Vg,4.1
9GlPdCzNp8WsAyiOxmf2Qg,3.83
UNAhUulI9ehiEcUyrM99lQ,3.68
Gq7xnJ8Ws1RKMS8EdL6B_A,4.0
KVkXVIvm7OK334a1pBFIJQ,3.79
qeKzg6czlaZY8Qp7rPG3aQ,3.56
6nDl60XJ9oLXNTLuMVYAsw,3.88
wh5mqCxN7d1jlTQ4eIGmXQ,3.83
64YY0h0ZAR2nbzxbx0IwJg,3.79
VNEqps27mp8-gTqTfzg7yw,3.06
KdeUy-TKeRNznRtQ8e2YPQ,4.3
qph_LkeFT6DMl2IzknQNGQ,4.13
A-fuMPN-qH_TU-hGafTh7g,4.06
Mm4KdQ-cU_5i9lvwBeKjmg,3.53
ZP-lKmBQAN4HIdLP4vDK6g,3.91
2SSHbXmy3K3BzBhojhNUAA,3.97
ivodazg4HuwRiARRa74eSA,4.14
UiJ3DjxDcVx9fZWGAEID3A,3.67
QVFqN0elGs9QR_C-V3klhg,2.86
ZC49A1K-if7KP8VJXoqELQ,4.11
1gCUuM9Cowu71O2dz72RzQ,4.2
4zinPJ38-WxjPPomn7CPAQ,3.77
rmt3AL1nLdvi1IQKcwaljA,3.0
a_V8LRfMxGvpGtTwR2olrg,3.73
eVq6OT3R-nRnZDfmtX9aOQ,3.86
I-KHLAejHNGLnAdU2-QOvw,3.91
2ZAsOeJ6jpF4f0Ngdl6svA,3.35
M-M55HaXogqhN7_oTSFH_w,3.5
F9P--h4g6gA-C_nO7OPUnQ,3.89
MSDBaQUNFK7w5hhf11_Xsw,3.4
6uNeagh9ljbwV8XRUn_cYA,4.53
lCuQt3OikgWoRWxq-Phzpw,4.33
aGfEYSVuoarYlEwAUa0wCQ,3.86
9ellV9VrEOPA3vX2pZptSA,4.39
7uksXo1fm_QWFSBUc62IhA,4.88
jGmnd3qIBPezcuxG0qyD7w,4.0
Kqvfep2mxS10S50FbVDi4Q,3.76
54wr4oNkJsvaHM1U5n4iUA,3.62
Hrx57cIiOSDInV5u8Deo7w,3.82
dMY4hCe3RjwCe8SJA_VO3w,4.46
1eqABVIZN5jcroowp3_oEg,4.41
4TmAgCeJMt1lIOfjmWmdWg,3.68
t2YBANsJYySOXvHyOjcZkQ,3.83
pT5kaEJow8YG4G0avzLq5Q,3.38
Nof5_i8X7Brqh8u3XoFCdQ,4.58
FCVknrnKGWvHx3nyprHC-w,2.57
3aTFkOK2XO58C4SodlMdpQ,3.3
3Re6jxO-MtyuiI4a-NOTxw,3.9
m2T71nxPgzrmXi-cKE3U2w,3.85
cRyNICH0mhjxagvSyVr60Q,3.9
2qRPm3wpyAapzHLpQQm48Q,2.92
EmdTYH8B1OZ0a1hCFQQ34A,4.5
RJbbfty8gzR9j-_vDPE2XQ,3.36
ZdDmxmGVhHHI4PzmVdTzxQ,3.61
8wTya9Ijcf775vSofnfdGw,3.6
zR6qdZs0dTgw9ZBoVnLbxA,4.13
E83jZ7j07Hx-RcRiTbA_kg,4.19
qLCpuCWCyPb4G2vN-WZz-Q,3.76
0fcfMAL5C0XGoMxageQXfg,4.0
ObvqA8Bc4Ij6CQAzeMX-yA,4.0
TkYC_SCoOxuqQU24EFDcvw,4.0
xnYnz-XZE-NxU--Oq0Ilgw,4.13
D3ERNOMC7BsrZFalhF98RQ,4.0
AZbjArgpIignLmqX5pR7lw,3.96
hGitwL2Ixiq3C6mJyQrlPw,2.36
cOaan-hRNqiZHPJ24gUhSg,3.89
xfX5LfEnBUWb8iL3B4VqHg,3.71
serHBW1qv9IN0n4sQuX4MA,4.67
UpStsEqOOeV_2_4n5PZzjQ,4.33
D-n6BJTGXBrhcFdp5PCFXQ,4.0
pvdXGtu6sAPDJiCIhfVBDQ,3.59
4CRwqGJTsi9alR8cnrolgA,3.95
Qm44BhvzVRN5ugsJWK_Svg,3.78
g4o-PmTXIUiYsIGc2rE-dA,4.18
P3BIYP3-onZ8FuA_4usY6Q,3.93
i_1MnSpesXFbZMSO5UNbOQ,4.0
iwWBF3nKoRMoy1sbkLJwvg,4.11
W5sBWBiY7YUIvLq_IZmhOg,3.64
0ST1KniOKB9Evq-IuUyMIA,3.43
tf-OyIJ87Hm8I7zF5CU26A,4.17
tFyQbNbBQEyEc9oCr1pJUg,4.44
nlae8971SGEdWqbP5gEYIg,3.85
8n--xRBQ9eLDi0vpQ5fGFQ,3.85
ubbalP-P01DViadUaVBCiA,3.74
3yWdnXigMSO8_eDAUaiuAQ,4.33
55bCAA6mn6iF8yBkQvsxvg,3.75
saLlX6WK6rSy6eShPxnkzA,4.29
6AjD60lOn4Np6zTR__UW0A,3.76
MfRSd53TgXPqfVzbccLoKg,4.11
WxQysGZlxxfVXy73ldm5EA,4.11
PZc3S5ql5-VzEZm9TuyCpg,4.3
rKiKokChTSYQaoZAkU9kEQ,4.09
M3R4oIrJaHDDHbhbzwCLrA,3.64
hWgFZPKXUj0bPCfDLwZHjQ,4.0
kRH3HttbiNoD-BgomNVVtA,3.74
wz5bTn4OyandnytIe_hOpA,3.25
1IGqXo8b0Y4WfTaXTqfXgg,4.0
xCY9C6KN9xTDzKrow9iivQ,3.88
tsoN88_D4FaYT_geeB_xLw,4.0
y3sOyQUiwL_dV38H652dfw,3.68
dT5JHk1aJQhOty1kwTitHA,3.89
6ababyuNqQG439ac3G2ndw,1.57
3yc5JeWwQVhjx22Lx6OQ0Q,3.0
QBQlErZajdIyXX84dvFUnQ,3.43
RnbQiRQIlp2AIxRCM0gPRw,2.93
wcOqMTV92kxOornA42KyoA,4.04
hGu-yHlbpo-H8Y2VMy5dcg,4.05
GLgEvg2Forpp5QuG62F3Dg,3.64
-SvLqaZ_VW12Gnf8kHFHOA,3.76
EVeSej-_h18Riepz6ORHFA,4.5
IBxgFchRh2VblFbqCyvOng,3.38
opjBZ0ImnKv5eRNQZ-98DQ,3.66
B8dQ-bHJwfcpJM8joYZo2g,3.8
7knTjXA1lNJw7AMIIJi4YQ,3.67
Q-kw41pmxwNCBQ63Y-FIpA,4.75
FdTiUJh4NRewatdg0I6flw,3.43
QjRRIR8Oo4-bX0KTsA0voQ,3.53
3xVwlgww4Pw5wc_twrfOwA,4.2
6K6GvIJZ_G_luOrVZDwrZw,4.23
jk_P-yYspg7uz-8xSCRdGA,4.12
asxeTeapNljw-tN-f1hoKg,4.5
5wN78N4K0a39C-uPzPmxDw,3.67
n_lAaNGeWgspbbCJc0DqRg,3.39
LN4cXKGPaGMDHm4nP9Idtg,4.35
dGabYPnZ-iDaxPy0vnvL6A,4.0
urjcdkdIKZA5JCbh9CopBA,2.25
sl9wlDluyRJCNFGA6bKH3Q,4.6
5j7qmDZTAetaH0yXFnAFyw,3.37
cRbevVHmbBu7ZostyYVs0Q,4.17
eCR75-o88bv7nSOm9GT8rg,2.83
cj6cRgB8qiMyZ3Zs3Xj_Zg,4.23
IZ0QPjvhqbZg7pgONwYoXg,3.88
gB5gmjulziNkE2brvm3w9Q,4.1
b_AYANQ0jQg7_WRNp50QmA,4.87
R0J0Nm1H8zAfSSJzgekWPg,3.68
ysBQMZiuZ7VSu_YAh-lE0Q,4.71
aizo923WsNk6bfMLWxEDYw,4.33
xQyx6TU1r8lVeCspzYdrAQ,4.37
TQgzt65wkENlGdZ8zGQpYQ,4.12
pGLOZEOcFl05TE2gvBkLbg,3.11
HpKLR1mrb634jCnTXQr3aA,3.97
bL5rii_pSxU3jfqesmxMaw,3.97
60t3AGDYeZF5be-yc4IqZg,3.44
GhCA6N7sRYZHBr5QKAcCWg,4.1
TRtehjMp71bBBmHboQIn1g,4.6
MqKtiMUnd1CdvNKUIlNspA,3.59
Y1bWMPTcTf4GBP4OcTGnTw,3.8
h3WSnBJKQTndnejB4RrHrg,4.67
8Y58xwPu-PhkyqzFiGQ-JQ,3.83
ks1ySl5Q0E5wou9Vcmh5iA,4.4
LB7HoDg61yWP2CjrueeJUQ,3.54
Rg4gzsz3w00vRlIOXcGUIA,3.42
ZzxZZksMVxeOGcGfEFbfUw,3.5
IwA0OycqDyZBajVGh5Z9-A,4.1
nipk_sugg1jp-1e7ooqWig,3.73
bWWtNUNZwGkP1P0Y1P3srA,3.16
ajEWtu_h76FDdEDxwdTWmg,3.78
22Uc2DaP180qQg5CdRsk5w,4.83
L-Ozz_VcyF8SIZmqkj8kAg,3.88
eJMgz4oi9kWw0iau3NkFkQ,3.85
JzevNDgiwigNTGPsO5r84A,4.15
5U0f_3zUi6Yy-bD6csyVjw,3.93
Up6DnMZnFw2RRjZHkt9Fug,4.0
XmpqbfSu9X7mjwJGUXTrAQ,3.3
GuUQfQXqsN0MIGK4Lxvsjw,3.53
CSYsxP80N_cmMhN84Hamug,3.7
2qgjgzarF6jvIkpprvF9pg,3.74
u4kF4tOa3XMAY6BwsijTNQ,3.9
QSzbhLINnOVxYEVhuTituA,4.14
A-N7nJbS9ik1eq8bm153Nw,4.0
jy1qPe0Tz3ewHacAtshmBw,4.27
rWAz-KTylKA6cfD9lEHPqQ,3.14
L6-K7i4Ir1blOPOpLM3AcA,3.54
qojT6j6o6twDVU1nFVmVEQ,3.64
8wvbovLW0Ip3UaY8QqZbLA,3.38
Vdi-fbSA36s6jffY7iDbXA,4.12
sUmm3dJpeYqYVRa1UBoZdg,3.0
wE1NBJRLbkhFSWjfJbGEjQ,4.03
Ce2iRvcUWljeWZpiLbcizw,3.84
Yoa2y89jR7tAnWRLSDca7Q,4.22
aLTl_OkLo0BFRxdz1n6sYA,4.35
Ue9mYNOxPcicrU_UzhGluQ,4.1
125BWA95-0GR2tIQDZ23dQ,3.92
3zKT-gMYsUmoOT7ffc76dQ,3.5
m-KukDHoMGdkmE74hUsc4g,3.69
NahS67lN8c81DmyccPfVkw,3.93
BTBs9NRC66Jp59T0rB8Ndw,4.36
GlFPBnBkDMxpVCUg6VWVxQ,3.78
Wy7f9DOuBEOenhnA7KIKoQ,3.87
D5J4mKahKvUBJUTWanZwdA,3.83
edy9zILE5uaa0B6HXEekLw,3.47
4hrVQL0nc9JHfzW1OZV48w,2.82
iI7NSXGiUoY9sPdAUE8J0w,3.82
mWx5Sxt_dx-sYBZg6RgJHQ,3.79
O6JwI9Ide_fIn_t_6k5IQg,3.72
sBXm7wsHKkrkcnyYRlZlzg,4.19
ruCb2FHAsAd40UMaZqDqmA,2.83
pfgOJ9ODhbkVSSpibh2hJQ,4.91
5cf4o14wjOoQB5oF6pn2mg,3.17
61HlVi4obZXwOJzCvZuqzw,3.46
oGBEo9K5MwfNneMh01B7lA,3.75
edNdxDyzMiZCHEBMbo8H4Q,3.88
PFP8OrjALOboGwaU4cc0cQ,3.3
GSYja8bxAjeicewxP_rjJw,3.5
-fhkLP6B7BDAZ1jBrAfwwg,3.28
M_8hm169M6QDMng-tAntpA,4.24
XLah_ynCwwYshCY9jc13tw,3.84
VocJ2eKCB88wgnM5sw-LNg,3.82
dc3XOXCmEwhdjKwVSiEaPw,3.72
BLUDPZW_d2fAF0Pia28ZlA,3.72
vLi60zqzc675Q5c24ooOUw,3.65
RL3exTbJkDfOmlB5ByaPdA,4.32
_7QOC4oFtzx7j7B-TrVJJw,3.8
Vk-hJ1i5ZagPM87Kv9FOnA,3.43
GZFiCRwm-bVauSRtTKhb4g,4.27
Cw-PSJBNFtzWvUNeBsLxTQ,3.26
eaX53FCXTykf5n2e1XsW1w,2.82
6SP-1gM4JV1tXGEe1Tu45g,3.92
4awtPy_a90mciUxOVQaENA,4.5
_uL7OiQSfNsCd60DrAf7qQ,3.87
7YPy_LNNn63O15R-RK2lwA,5.0
gB_gGqag-UzEocdaNQjJEw,3.36
_-Zrzf2QYiw4KHugUTXNYQ,3.77
OqisxqKDGaZwEvLm1OG4dg,4.5
SLtSL-N1RfTcDUdW5I4z5w,3.31
sVs1Fi-oKH2PUgPIGncdvA,4.27
yoQAZWDdBW3kQH7geFEoWA,3.85
an58BsRsqUrRv5ZtedsNqQ,3.92
5Hn3cmf16gCaZYCrXD8nEA,3.2
ZrUZtLgLOn15v2NIZl-oKQ,3.81
DBCgOkxxF3AhSKDAqQcR7g,3.69
tYoSVgSSBKkJC85OO3bbPQ,4.5
YEkza6XZCH0AGp5Saze1Ow,3.83
JTd_HLrtLDg7YSjLq_8I_A,4.0
gxOZMidTXSm2z_0AecgbGw,3.83
BmjE5qMDap_IC6Md4np5MQ,4.2
fr9iXtm1uSQozPm5QmSb1A,3.7
vWCksqJJfYjGGdD-yb9qGA,3.47
PuFHZo_8ORYBZoOn8RHjpA,4.55
bX66Hej4j7Ej_5LtSwku9w,4.71
kq5Pdsy8Znyh9KEkxWT_QA,4.12
UPtysDF6cUDUxq2KY-6Dcg,4.0
O_gd75OCbEbBhZrAJZ5ebQ,4.31
HIVSZMiDFkqjpMx5pQMzhg,3.89
45CWmsjWWqsK0tVxS3y6Vw,4.36
cg4em4uXe5ab5qH7pB01gg,3.39
gvLzuWRhEyFcfF-RymhhFg,3.92
7EJJUCl3lHM5mYlFX0bLEQ,3.72
ZK_WcbPcxO7ZgHAbIoqFpw,3.44
saNCRlGYQEBkgpvalJsvRw,4.47
WZF-Vqg_g7zzPYTR-_xgQw,3.51
5Bo1cEXkJbxIPR6mPIDIRQ,4.26
63HOmdiJzMOw9figAu14QQ,3.81
OFpaGtyyZ-9vmR-iVM_qbg,3.5
ZfoYXGuypMTzvXuqHsqqAA,3.52
ASznE0w8Gy29BPulgJ3cWA,4.45
yd1SGdqLOKW3WjAUrV8P0g,4.0
ODW4e78LfvY5Ch4s1kzzjw,3.41
POmSr4Es5XSJAFXFe89fNQ,4.4
qJtPkAYMCanfuXmFGBTNYw,4.44
L0t8ESj83JaYTtvq5Si2ew,3.47
HzBPZcsO6wPTy9_b5s0A5A,3.62
180tLY4YhUAuckejm5v53A,4.25
5YrxWfIe4yguL83w8qoGqg,2.0
BiDA7uVJ5igMCsp4ZfpCpQ,3.58
d0wJVf7Gv7v1B-HHYhxZtQ,3.12
dvfj0FhfBhXjuyPMlQsYBA,3.85
k1DM5QGe3c_K1sOmh5lQXQ,3.86
GudUwh6EapiOn4umgKdJiQ,3.67
O3huqF3nBeWP9Zd6NmCAaQ,3.13
cJh3C0ZRu7CAnxX-AQtjRA,3.0
U_OmgVrp-MJ9cB-83uf5cg,3.71
rg5pRVVh-mtBjNqKB1N2Tg,4.11
g2D5QttnvZTX9yVzWWXYxw,3.78
Yik3_gi3e2F5WsKOFm14QQ,4.29
g9A9krUcmPuO3Uv8WnGP4A,3.43
-TPyo6NyRlFP-3OW6sqppw,4.07
Iq4beW4vsrvYk2lqKpimtQ,3.47
uOdEsOgPW48Ky4j8U8CEcw,4.26
0VfJi9Au0rVFVnPKcJpt3Q,3.45
q86toZy-_t4eyWAMf6GhmQ,4.43
5dVErm0rBACCdS1p4eXGBg,3.5
Wd8HTLOxMPRbGfY4UxTYVw,4.0
snBHXvENp0MNfw4wuEbtIg,3.43
K4UmjxSpiHZohl2MnkBuKw,4.43
5WAOYgkRBA_i8RUkcJ2KhA,3.33
ydLUNjcGUl-nISKSrUUrGA,3.84
DrWLhrK8WMZf7Jb-Oqc7ww,3.07
6wpEHXevnaIZp2kUTUfhxQ,3.75
OeF4ktJqY5Qf_gf494uE_g,3.35
S4dIIS75CscGEaJSfeWIkQ,4.12
tzCzCKTPUS-CQTeRIOuEDA,3.56
exefpuK6O1ctUUqTxq5XLg,3.09
i7qUFnEVmNbyCMZ81FO5Bg,3.32
rzHLT6kzygvCUYI4IXLDMw,4.27
ZgGMNfAs-jLtpVcNYUnzAQ,3.93
cQw4iMD9LfaykumvQxkUSA,4.75
ATxbUTytzwQw7Ogu2SHGvA,3.08
8EefXq-OSIKSqzyrpDNJMw,3.46
Iq_2tq-f_NyhcAa6Yim-fA,3.96
